28,ANDHRA PRADESH                                    ,2820,CUDDAPAH                                          ,2012-13,2845,302,19,0,361,0,7,1,409,227,1,0,331,6,71,0,2537,281,13,0,303,0,3,0,190,105,0,0,143,2,17,0,999,3,0,0,5,0,3,1010,573,4,1,0,5,0,1,584,0,0,0,0,61.16,78.66,88.89,0,88.14,0,30.38,66.75,2869,525,23,0,669,6,78,4170,11633,335,182,0,610,0,101,12861,912,64,0,0,91,1,5,1073,2292,106,1,0,85,0,18,2503,96,7,8,0,89,0,2,556,117,4,0,60,0,0,8905,3331,225,0,4770,31,181,0,6841,2813,207,0,4185,31,181,0,698,137,1,0,186,0,0,0,1345,355,9,0,423,0,0,0,2421,664,137,0,2654,43,125,0,94.66,93.09,36.84,0,82.12,0,36.36,93.19,95.2,31.58,0,79.6,0,27.27,64697,72877,24984,31419,2513,2899,18735,24955,2704,3849,1254,2554,56644,63532,739,2579,610,288,761,2096,235,139,179,1251,23,25,3,0,2,0,1,0,8.07,18.58,41.67,0,23.47,0,30.26,2798,491,21,0,667,5,64,327,229,19,0,512,1,16,2750,296,4,0,330,0,2,2459,269,8,0,288,0,1,3199,547,22,0,688,4,75,773,214,540,125,222,225
28,ANDHRA PRADESH                                    ,2814,EAST GODAVARI                                     ,2012-13,3176,319,10,1,0,73,532,0,556,578,2,0,1,25,434,0,2904,306,6,1,0,65,453,0,317,387,1,0,1,13,207,0,1030,7,1,0,0,1,15,1054,787,5,0,0,0,0,2,794,0,0,0,0,69.59,87.67,88.89,0,100,85.56,89.21,76.09,3632,948,12,1,1,109,958,5661,21885,477,0,0,0,0,139,22501,721,86,2,0,0,17,31,857,2079,117,0,0,0,5,117,2318,104,3,0,1,0,6,105,876,207,0,0,0,15,26,12226,6899,96,0,6,683,5900,0,10085,6448,86,0,6,624,5366,0,919,121,3,0,0,12,263,0,1139,275,8,0,0,46,321,0,568,288,14,2,0,145,1725,0,96.19,93.12,50,0,0,83.56,87.74,93.73,93.98,30,0,100,83.56,82.73,113349,122645,71160,79372,3981,4435,61453,69799,248,134,453,318,105514,113743,2665,6173,1439,1440,3366,5166,500,551,872,1692,92,71,0,0,0,11,11,0,36.19,46.69,71.43,0,100,72.73,49.47,3373,892,12,0,1,108,953,587,542,11,0,0,64,775,3168,316,0,1,0,36,522,3170,317,8,1,0,73,531,3750,964,12,1,1,106,973,1273,647,1273,182,223,225
28,ANDHRA PRADESH                                    ,2817,GUNTUR                                            ,2012-13,2706,369,22,0,379,0,0,0,424,165,10,0,290,11,15,0,2377,338,13,0,330,0,0,0,281,85,4,0,148,5,2,0,707,3,0,0,5,0,0,715,329,4,0,0,7,0,0,340,0,0,0,0,92.22,97.23,99.46,0,98.71,91.3,86.67,94.09,2774,624,192,0,670,23,15,4298,8430,128,0,0,901,0,0,9459,570,40,6,0,26,2,0,644,1857,73,6,0,70,0,4,2010,95,10,1,0,68,0,0,507,133,3,0,20,0,0,10261,4820,2337,0,5170,210,97,0,7696,3959,2202,0,4360,208,97,0,978,284,15,0,234,2,0,0,1530,453,79,0,593,0,0,0,249,176,208,0,1162,63,11,0,93.85,96.81,27.27,0,79.7,0,0,90.25,90.91,27.27,0,65.12,0,0,102140,111567,48536,52929,1942,2309,37547,41495,1175,1314,486,1036,84419,93669,1469,4062,576,696,583,2918,365,292,464,1353,181,153,162,0,36,12,0,0,13.95,28.65,49.46,0,34.05,82.61,80,3050,656,186,0,686,18,14,250,335,150,0,553,12,6,2623,366,1,0,353,0,0,2628,366,11,0,354,0,0,3198,671,192,0,700,16,12,1150,431,806,189,223,225
28,ANDHRA PRADESH                                    ,2805,HYDERABAD                                         ,2012-13,621,10,2,5,183,0,8,0,891,337,53,0,870,14,86,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,4,0,91,3,1,0,4,0,1,100,121,6,1,0,3,0,1,132,0,0,0,0,79.42,85.33,84.38,0,91.95,14.29,30.85,82.45,1498,370,63,5,1050,15,94,3095,7314,479,291,0,145,0,60,8289,52,4,0,0,10,1,0,67,297,31,2,5,164,1,36,536,48,0,0,0,11,0,3,11,2,0,0,8,0,0,12436,3627,1399,2,12063,35,258,0,11740,3488,1386,1,11655,30,239,0,84,14,0,0,74,0,0,0,611,125,13,1,333,5,19,0,337,104,123,0,1067,0,133,0,45.98,14.29,0,0,38.73,0,12.5,31.62,8.16,0,0,18.1,0,12.5,38533,50409,9429,13932,2845,3240,6556,8401,1090,1280,554,973,26372,30769,566,932,156,234,362,164,281,234,61,381,133,30,9,0,12,1,0,0,17.08,20.7,36.67,0,22.35,14.29,30,1326,338,60,4,1016,12,76,910,263,54,0,892,2,23,521,9,0,0,162,0,3,459,8,1,0,146,0,3,1631,368,62,5,1063,14,87,677,173,834,200,223,223
28,ANDHRA PRADESH                                    ,2803,KARIMNAGAR                                        ,2012-13,2129,353,26,,705,0,2,0,601,469,0,0,566,2,25,0,1962,343,24,0,650,0,2,0,354,350,0,0,308,1,17,0,511,8,0,0,33,1,0,553,540,24,0,0,20,0,0,584,0,0,0,0,77.55,91.78,88.89,0,89.55,50,59.26,82.98,2510,815,26,0,1231,2,27,4611,14417,3684,0,0,1834,0,0,19935,520,103,7,0,135,0,1,766,1602,163,0,0,213,0,9,1987,72,6,2,0,190,0,2,1396,288,4,0,111,0,1,10929,5771,191,0,7433,6,114,0,9407,5101,144,0,6629,6,114,0,648,217,5,0,358,0,0,0,845,424,43,0,505,0,0,0,459,268,111,0,1336,0,23,0,92.37,94.74,42.31,0,86.25,0,33.33,88.14,90.03,26.92,0,81.67,0,33.33,55078,64478,40881,48150,2064,2683,36868,44841,402,852,609,1343,52726,61602,1866,2915,439,932,1311,2829,77,678,322,2050,40,13,0,0,5,0,0,0,16.56,20.53,54.55,0,21.01,50,40.74,2411,762,25,0,1232,2,24,441,358,17,0,846,1,9,2058,343,6,0,661,0,1,1963,339,12,0,646,0,2,2701,828,25,0,1266,2,24,562,394,641,169,223,223
28,ANDHRA PRADESH                                    ,2810,KHAMMAM                                           ,2012-13,2483,477,29,,427,0,0,,305,144,3,0,238,1,16,0,2364,460,24,0,386,0,0,0,163,89,1,0,121,0,7,0,882,10,0,0,13,0,0,905,864,22,1,0,1,0,1,889,0,0,0,0,61.66,76.7,90,0,80.94,0,75,67.34,2542,618,50,0,650,2,16,3878,23422,1740,305,0,10,0,137,25614,556,118,3,0,58,0,1,736,1831,74,1,0,53,0,6,1965,183,7,3,0,96,0,0,984,327,4,0,89,0,0,8409,3865,601,0,4484,0,112,0,6328,3099,570,0,3965,0,112,0,705,285,11,0,186,0,0,0,1330,474,41,0,381,0,0,0,345,168,140,0,1049,0,16,0,93.45,97.5,44.83,0,82.48,0,0,88.64,95.83,48.28,0,84.04,0,0,76088,79933,39755,41895,4019,4586,30094,33607,1044,1032,493,691,67630,71937,4383,6778,2747,2318,4170,5711,1561,1185,2478,2884,26,27,18,0,5,1,0,0,18.72,22.69,51.43,0,27.71,0,68.75,2244,594,48,0,640,2,13,201,172,40,0,453,0,8,2447,468,4,0,370,0,0,2245,448,19,0,354,0,0,2614,623,50,0,664,2,14,722,272,782,142,229,229
28,ANDHRA PRADESH                                    ,2816,KRISHNA                                           ,2012-13,1953,452,23,,366,0,4,0,707,389,14,0,333,9,42,0,1765,445,17,0,311,0,4,0,528,278,7,0,187,2,18,0,775,9,0,0,2,0,0,786,477,8,1,0,1,0,0,487,0,0,0,0,76.3,91.88,98.91,0,98.31,61.54,60,83.23,2633,929,99,0,710,14,49,4434,12078,532,98,0,86,0,0,12794,352,41,4,0,12,2,7,418,1669,164,2,0,62,1,11,1909,53,2,2,0,48,0,2,1063,382,0,0,62,0,2,8954,6163,1364,0,5920,99,185,0,7473,5431,1325,0,5304,99,183,0,579,248,5,0,263,0,0,0,854,413,36,0,414,0,2,0,424,278,148,0,1527,23,46,0,91.06,94.43,47.83,0,84.49,0,40,87.44,89.64,34.78,0,74.07,0,40,82640,88563,44448,50016,1501,2248,34471,38066,1674,1175,258,493,57428,64719,440,2351,155,852,529,1778,137,400,308,1283,56,96,62,0,16,5,4,0,10.76,18.68,47.67,0,28.22,64.29,55.1,2281,871,96,0,700,13,47,295,340,78,0,556,5,15,1939,452,0,0,359,0,4,1930,447,14,0,358,0,4,2664,917,99,0,709,13,44,794,286,662,147,225,226
28,ANDHRA PRADESH                                    ,2821,KURNOOL                                           ,2012-13,1911,449,25,2,423,1,5,0,422,409,3,0,299,1,46,0,1693,431,17,1,374,0,5,0,222,258,1,0,141,1,21,0,204,1,0,0,6,0,0,211,506,18,0,0,2,0,0,526,0,0,0,0,74.04,82.64,95.65,100,79.38,0,54.9,76.72,1942,777,30,2,640,2,51,3444,21712,1837,0,0,238,0,0,23787,400,116,1,0,50,0,1,568,729,46,0,0,39,0,8,822,74,15,1,2,154,0,5,975,338,1,0,42,0,0,10002,6193,281,6,5157,13,340,0,7818,5295,259,6,4702,11,332,0,831,261,10,0,105,0,0,0,1336,581,12,0,400,2,8,0,348,198,108,0,1197,0,117,0,95.73,96.63,32,0,78.85,100,0,92.3,93.68,32,0,75.85,100,0,125086,137215,52374,53110,3154,3766,42186,43713,1542,2663,675,1966,109547,121182,1878,4083,828,1167,1665,3886,168,304,355,3247,57,13,2,0,0,0,0,0,16.55,23.06,60,0,19.41,0,50,1881,772,30,2,632,1,47,284,283,29,2,564,2,24,1872,442,0,0,378,0,0,1851,444,17,2,400,1,4,2298,837,29,2,712,2,37,1264,509,1594,348,223,223
28,ANDHRA PRADESH                                    ,2807,MAHBUBNAGAR                                       ,2012-13,2725,580,21,0,623,1,10,0,441,325,1,0,350,0,29,0,2603,579,19,0,578,0,10,0,301,266,1,0,227,0,21,0,930,4,0,0,18,0,1,953,993,27,1,0,8,0,1,1030,0,0,0,0,51.64,70.16,100,0,75.37,100,38.46,59.4,2454,805,22,0,899,1,32,4213,34369,3748,271,0,973,0,0,39361,544,127,4,0,81,0,0,756,1549,39,2,0,100,0,10,1700,107,4,1,0,160,1,2,1173,455,4,0,156,0,4,10993,6094,249,0,6057,8,148,0,8198,4738,231,0,5103,8,139,0,910,454,0,0,284,0,0,0,1935,897,18,0,679,0,9,0,538,296,113,0,1184,6,59,0,96.4,98.98,52.38,0,85.67,0,0,92.59,96.77,47.62,0,80.06,0,0,121506,134293,52574,53696,4852,6918,42256,45075,566,967,466,1148,111734,123985,1805,7216,1156,764,861,3146,710,549,666,2467,61,12,0,0,1,0,0,0,10.06,15.71,50,0,17.66,100,31.58,2301,783,21,0,877,1,28,387,231,20,0,582,0,7,2625,564,3,0,579,0,7,2528,549,7,0,550,0,6,3028,889,22,0,964,1,37,1377,520,1707,348,221,222
28,ANDHRA PRADESH                                    ,2804,MEDAK                                             ,2012-13,2016,434,10,2,1,17,546,0,250,252,1,0,0,26,237,0,1932,419,9,2,0,13,515,0,133,187,1,0,0,20,124,0,516,13,0,0,0,0,19,548,818,35,0,0,0,0,5,858,0,0,0,0,57.98,77.97,100,0,100,84.62,82.11,66.9,1781,634,11,2,1,46,726,3201,29265,4037,0,0,0,0,330,33632,321,106,2,0,0,2,77,508,1094,45,0,2,0,0,70,1211,74,8,0,0,0,2,127,551,220,0,0,0,2,92,8560,4975,142,2,10,516,4715,0,6410,4196,119,2,10,492,3881,0,624,208,2,0,0,13,330,0,1494,575,21,0,0,5,552,0,237,107,6,0,0,91,569,0,94.76,95.62,10,0,0,17.65,87.25,88.24,92.86,0,0,0,17.65,87.43,88411,93896,41989,46919,3547,4080,37926,42390,1137,1568,776,1457,84244,89063,1391,3733,754,866,875,2741,532,97,321,1021,53,30,0,0,0,4,4,0,12.79,23.94,40,0,100,51.28,23.68,1747,632,11,2,1,46,753,238,279,8,0,1,36,572,1969,426,1,0,0,2,514,1810,388,2,0,0,7,455,2214,710,11,2,1,46,780,845,374,1359,252,222,223
28,ANDHRA PRADESH                                    ,2808,NALGONDA                                          ,2012-13,2392,289,23,0,621,1,1,0,533,276,2,0,498,6,21,0,2255,276,17,0,555,0,1,0,256,171,1,0,250,1,8,0,561,2,1,0,21,0,1,586,525,6,1,0,4,0,2,538,0,0,0,0,66.48,89.08,96.15,0,92.25,75,76.92,75.65,2054,522,34,0,1009,8,24,3651,12958,444,157,0,276,0,149,13984,787,124,7,0,221,5,3,1147,1576,57,0,0,147,0,8,1788,28,2,3,0,200,1,1,909,192,0,0,36,0,0,10750,4188,307,0,6044,73,94,0,8773,3733,282,0,5591,73,92,0,574,171,0,0,138,0,0,0,1385,297,11,0,345,0,2,0,507,311,117,0,1746,33,46,0,93.37,93.96,17.39,0,87.81,0,0,95.17,93.96,30.43,0,86.88,0,100,81042,94493,45345,54769,2517,3858,39789,47454,85,367,119,1984,75829,88013,1157,4448,1226,2151,800,5258,46,230,315,1212,47,31,9,0,7,1,4,0,14.35,30.74,75,0,28.75,71.43,72,2337,543,33,0,1071,8,26,538,252,24,0,734,5,11,2358,279,0,0,580,0,0,2304,278,10,0,574,1,1,2899,579,34,0,1121,7,25,759,379,1025,282,223,224
28,ANDHRA PRADESH                                    ,2819,NELLORE                                           ,2012-13,2701,479,25,0,351,0,1,0,258,224,18,0,174,5,30,0,2588,472,22,0,315,0,1,0,126,134,12,0,90,2,5,0,1030,20,1,0,4,0,0,1055,555,23,2,0,0,0,0,580,0,0,0,0,86.97,95.72,100,0,97.92,100,86.67,89.95,2568,701,59,0,508,5,31,3872,13228,941,85,0,0,0,0,14254,773,89,2,0,20,0,1,885,2180,156,6,0,42,0,8,2392,121,31,3,0,68,0,1,832,221,4,0,18,0,1,7271,4150,634,0,3746,42,131,0,5291,3521,572,0,3066,42,131,0,828,228,18,0,164,0,0,0,1112,361,39,0,504,0,0,0,661,193,152,0,1098,6,29,0,96.93,94.87,38.46,0,86.72,0,0,94.59,94.67,30.77,0,85.37,0,0,72172,75430,34129,36244,3205,3417,24474,25568,802,716,629,530,61256,64133,2682,2261,803,476,2420,1378,404,174,1031,448,42,45,17,0,10,0,0,0,14.82,29.34,54,0,34.53,100,83.87,2683,699,60,0,516,4,31,182,305,51,0,434,2,12,2666,474,4,0,339,0,1,2506,466,14,0,318,0,1,2929,726,60,0,534,5,28,809,215,495,106,220,223
28,ANDHRA PRADESH                                    ,2802,NIZAMABAD                                         ,2012-13,1587,264,21,0,468,0,1,0,301,283,0,0,257,0,22,0,1476,251,19,0,437,0,1,0,167,211,0,0,139,0,14,0,367,2,0,0,10,0,0,379,477,9,2,0,2,0,1,491,0,0,0,0,56.46,86.03,80,0,89.03,0,39.13,68.71,1631,521,21,0,703,0,23,2899,16679,763,480,0,141,0,119,18182,309,71,4,0,68,0,2,454,998,61,0,0,69,0,4,1132,53,4,1,0,126,0,1,988,200,5,0,92,0,0,7618,4134,212,0,4545,0,148,0,6228,3671,177,0,4043,0,148,0,484,188,13,0,253,0,0,0,893,290,21,0,292,0,0,0,459,188,69,0,937,0,24,0,93.16,94.49,52.38,0,86.98,0,50,86.82,94.85,19.05,0,83.68,0,0,58978,63556,32273,37803,1704,2089,27965,33013,1419,2284,1652,2544,53271,59363,1417,3187,647,816,1382,2971,157,417,423,1735,56,6,0,0,4,0,0,0,10.02,23.55,54.55,0,24.89,0,47.83,1556,504,21,0,693,0,23,200,217,18,0,467,0,5,1556,264,3,0,445,0,1,1531,262,12,0,442,0,1,1883,540,21,0,725,0,21,510,244,754,129,222,223
28,ANDHRA PRADESH                                    ,2818,PRAKASAM                                          ,2012-13,2785,386,24,0,367,0,2,0,348,147,6,0,275,0,11,0,2615,373,20,0,342,0,1,0,218,81,2,0,164,0,5,0,978,5,0,0,4,0,0,987,704,4,0,0,2,0,0,710,0,0,0,0,82.26,90.63,94.52,0,94.66,55.56,66.67,85.22,2588,545,76,0,611,9,15,3844,19709,345,0,0,260,0,0,20314,758,62,3,0,49,0,0,872,1787,66,1,0,53,0,6,1913,71,3,2,0,89,0,2,365,139,1,0,8,0,0,8879,3902,825,0,4186,91,86,0,6697,3416,780,0,3668,91,86,0,725,163,1,0,142,0,0,0,1429,337,42,0,393,0,0,0,140,124,113,0,1219,56,64,0,92.54,97.14,54.17,0,84.83,0,0,92.98,98.81,45.83,0,89.81,0,0,98050,104776,40480,44561,1974,2648,32609,37569,736,629,361,630,85295,92429,1279,3528,952,1088,1116,3664,103,333,457,1011,147,86,49,0,23,9,2,0,21.84,28.64,61.19,0,27.36,55.56,64.29,2657,575,73,0,629,9,13,216,216,61,0,507,4,6,2652,380,0,0,332,0,0,2745,385,21,0,359,0,2,3191,609,74,0,659,9,14,1426,327,955,83,222,224
28,ANDHRA PRADESH                                    ,2806,RANGAREDDI                                        ,2012-13,1688,261,30,0,466,0,1,0,1056,466,31,0,925,5,74,0,1306,234,11,0,374,0,1,0,292,170,10,0,223,3,36,0,358,6,1,0,9,0,2,376,564,19,4,0,9,0,0,596,0,0,0,0,54.71,72.7,75.41,0,70.89,80,66.67,62.29,2427,754,68,0,1340,5,72,4666,27127,2387,682,0,1099,0,0,31295,290,48,4,0,52,0,2,396,824,77,5,0,166,0,23,1095,43,1,2,0,111,0,1,640,167,1,0,74,0,0,17445,6595,1345,0,13998,31,573,0,15925,6142,1313,0,13379,28,571,0,367,111,1,0,120,2,0,0,1147,354,31,0,503,1,2,0,607,222,51,0,1071,18,136,0,90.28,91.54,10,0,79.22,0,0,83.36,86.4,13.33,0,71.6,0,0,83476,93385,36577,40491,2786,3292,32009,35051,412,626,348,315,79699,85919,1242,2200,92,195,266,941,0,151,239,761,63,57,7,0,1,0,0,0,16.46,20.69,21.67,0,19.31,80,61.33,2144,678,64,0,1277,4,56,1034,444,58,0,1181,3,41,1636,259,5,0,434,0,0,1275,206,5,0,323,0,0,2754,768,68,0,1388,4,37,1090,388,1656,338,224,224
28,ANDHRA PRADESH                                    ,2811,SRIKAKULAM                                        ,2012-13,2624,575,36,0,398,2,4,0,154,227,3,,138,10,8,0,2534,561,34,0,368,2,4,0,120,166,2,0,98,7,6,0,1144,11,2,0,22,0,0,1179,951,16,0,0,1,0,0,968,0,0,0,0,50.2,76.95,92.86,0,77.41,50,50,59.23,2411,786,41,0,505,12,13,3768,22410,971,0,0,48,0,0,23429,675,169,7,0,55,1,1,908,2049,104,2,0,51,0,4,2210,102,5,3,0,89,0,4,1073,375,4,0,42,0,0,6637,4674,223,0,3096,86,71,0,4591,3789,192,0,2613,86,69,0,860,318,25,0,151,0,0,0,1188,518,6,0,397,0,2,0,231,113,46,0,734,12,24,0,96.14,99.31,69.44,0,89.03,0,0,88.57,94.66,38.89,0,77.81,0,0,73348,80019,36085,41088,4549,5029,32073,37803,234,292,72,581,70386,76755,2021,3945,1321,732,1620,2655,476,574,739,1884,18,24,2,0,19,0,2,0,11.2,18.49,57.14,0,15.42,33.33,33.33,2421,766,39,0,516,9,11,125,234,26,0,393,1,5,2590,559,4,0,365,0,2,2519,554,19,0,366,1,1,2651,811,41,0,541,10,10,745,374,638,156,221,223
28,ANDHRA PRADESH                                    ,2813,VISAKHAPATNAM                                     ,2012-13,3241,389,25,1,413,2,1,0,325,452,42,0,274,29,44,0,2924,378,16,1,343,1,1,0,148,237,10,0,97,6,16,0,1184,13,1,0,9,0,1,1208,1234,17,0,0,1,0,3,1255,0,0,0,0,70.57,88.93,95.24,0,90.25,48.39,37.78,75.92,3259,825,69,1,675,31,43,4903,38627,1408,0,0,162,0,272,40469,493,97,4,0,45,4,3,646,2375,103,2,1,62,0,23,2566,294,5,2,0,60,2,1,911,237,1,0,40,0,0,9468,5690,1483,0,5109,209,152,0,6350,5033,1475,0,4479,205,152,0,1247,251,0,0,224,4,0,0,1896,400,7,0,388,0,0,0,386,275,102,2,1077,81,83,0,88.73,96.99,56,0,86.59,50,100,80.78,95.74,56,0,87.5,50,100,95115,104294,45570,47998,5374,5543,38512,41084,484,527,1407,1169,88368,96665,6430,6795,3742,2646,6940,6877,1098,1014,3896,3882,5,14,2,0,10,0,0,0,13.68,27.27,34.48,0,27.85,48.39,38.1,2306,756,68,0,673,23,31,351,457,59,0,595,14,9,3159,365,3,0,314,0,0,2882,353,7,0,325,2,1,3319,828,69,1,693,29,41,1183,405,1192,213,223,225
28,ANDHRA PRADESH                                    ,2812,VIZIANAGARAM                                      ,2012-13,2300,245,34,0,287,0,0,0,240,225,3,0,158,0,14,0,2161,238,23,0,252,0,0,0,157,139,3,0,80,0,10,0,969,7,1,0,4,0,0,981,633,1,1,0,2,0,0,637,0,0,0,0,57.21,83.55,88,0,89.66,0,14.29,64.86,2226,461,36,0,436,0,14,3173,12750,48,228,0,489,0,0,13515,673,56,5,0,27,0,5,766,1739,49,2,0,35,0,9,1834,87,3,10,0,64,0,0,1356,185,3,0,33,0,0,6103,2952,208,0,2771,0,29,0,4403,2565,157,0,2379,0,29,0,577,120,6,0,133,0,0,0,1110,264,45,0,301,0,0,0,65,50,12,0,301,0,0,0,93.17,96,67.65,0,80.07,0,0,90.22,96,55.88,0,80.07,0,0,64810,68275,33007,34531,3548,3800,28270,29580,222,148,156,521,60030,64387,2837,4607,1113,954,2219,2740,371,435,791,1302,0,0,0,0,0,0,0,0,14.04,21.11,35,0,25.95,0,14.29,2182,416,36,0,426,0,8,60,140,11,0,240,0,1,2269,230,4,0,250,0,0,2149,231,23,0,236,0,0,2365,461,37,0,443,0,13,670,252,391,70,219,223
28,ANDHRA PRADESH                                    ,2809,WARANGAL                                          ,2012-13,2456,362,37,0,579,0,0,0,601,332,5,0,559,0,28,0,2324,346,32,0,536,0,0,0,363,245,1,0,329,0,19,0,874,9,0,0,24,0,0,907,589,8,0,0,1,0,0,598,0,0,0,0,60.94,80.92,85.71,0,87.52,0,64.29,69.98,2484,659,52,0,1071,2,27,4295,11446,539,0,0,105,0,0,12090,782,83,6,0,124,0,0,995,1896,116,1,0,150,0,13,2176,106,1,6,0,104,0,0,749,249,6,0,75,0,0,11268,4835,418,0,7615,8,155,0,9178,4130,403,0,6993,8,155,0,698,224,3,0,200,0,0,0,1400,417,15,0,427,0,0,0,521,183,159,0,1425,5,62,0,87.68,92.54,45.95,0,82.54,0,0,81.11,82.01,24.32,0,72.1,0,0,71834,82209,39884,49331,3499,3949,35977,44359,1893,658,805,1232,65971,75881,2504,5171,1976,1897,2479,5015,1633,693,1154,2477,56,26,10,0,3,2,0,0,18.53,24.51,61.76,0,26.78,0,57.14,2345,628,52,0,1090,2,23,419,245,36,0,742,1,16,2365,356,2,0,510,0,0,2276,352,8,0,522,0,0,2972,704,52,0,1137,2,27,726,345,557,88,222,223
28,ANDHRA PRADESH                                    ,2815,WEST GODAVARI                                     ,2012-13,2411,255,14,12,411,0,2,0,492,345,13,0,290,6,20,0,2236,238,11,11,363,0,2,0,365,250,9,0,175,5,16,0,864,6,0,0,2,0,0,872,501,4,0,0,2,0,0,507,0,0,0,0,68.62,93.29,97.56,16.67,95.24,100,54.55,77,2953,744,42,12,723,7,22,4503,15288,404,0,0,180,0,0,15872,537,28,1,0,14,0,1,581,1699,106,5,12,75,0,14,1911,60,12,5,3,37,0,1,831,174,2,0,134,0,1,9073,5296,585,18,5533,76,80,0,7124,4901,595,14,4836,70,62,0,797,122,0,0,200,0,0,0,1193,257,7,4,564,6,18,0,617,218,66,0,938,1,11,0,95.74,93.7,50,8.33,92.05,0,50,94.08,92.96,21.43,8.33,89.62,0,50,85288,91827,47629,54143,2508,3055,40695,46278,220,376,275,82,75670,81558,880,2653,517,709,705,1611,198,367,303,523,80,147,15,0,23,1,0,0,14.83,44.71,82.35,8.33,52.95,85.71,50,2725,711,42,12,703,7,22,571,425,36,0,562,7,3,2384,250,4,0,385,0,0,2307,237,6,1,390,0,1,2951,734,42,12,721,5,21,945,330,697,80,220,224
12,ARUNACHAL PRADESH                                 ,1216,Anjaw                                             ,2012-13,56,35,2,2,0,0,1,1,0,0,0,0,0,0,0,0,56,35,2,2,0,0,1,1,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,27,36,0,0,0,0,0,0,36,0,0,0,0,67.86,94.29,100,100,0,0,100,79.38,51,33,1,2,0,0,1,89,555,0,0,0,0,0,0,555,14,15,0,0,0,0,1,30,55,12,0,0,0,0,0,67,39,11,0,2,0,0,1,21,24,2,0,0,0,0,110,190,16,8,0,0,3,8,74,92,29,4,0,0,9,8,12,62,0,0,0,0,0,0,31,63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,41.07,77.14,50,0,0,0,100,26.79,31.43,50,0,0,0,0,1409,1419,493,529,14,65,144,273,0,0,0,0,404,429,59,195,0,0,59,150,0,0,0,0,0,0,0,0,0,0,0,0,3.57,17.14,50,0,0,0,100,0,11,2,2,0,0,1,1,22,2,2,0,0,1,53,35,2,1,0,0,1,44,35,2,2,0,0,0,54,35,2,2,0,0,1,4,2,6,1,182,203
12,ARUNACHAL PRADESH                                 ,1212,CHANGLANG                                         ,2012-13,251,57,6,1,5,9,3,0,13,15,5,0,0,2,0,0,247,52,5,0,4,8,3,0,11,14,4,0,0,1,0,0,71,0,0,0,0,0,0,71,151,2,0,0,0,0,0,153,0,0,0,0,58.33,97.22,100,100,100,90.91,100,69.21,260,72,11,1,5,10,3,362,4378,76,0,0,0,0,0,4454,49,10,1,0,0,2,0,62,200,8,0,0,0,0,0,208,122,5,0,1,0,0,3,181,52,3,1,3,5,3,727,548,107,3,55,90,16,0,442,349,99,1,54,50,14,0,80,97,5,1,0,17,0,0,209,124,12,1,1,25,2,0,64,93,17,0,0,4,0,0,68.92,98.25,66.67,0,80,100,0,68.92,98.25,83.33,0,80,100,0,8211,7930,3399,3261,228,230,555,476,4,9,0,0,3251,3197,23,22,30,68,136,339,0,0,0,0,0,0,0,0,0,0,0,0,23.48,72.46,72.73,0,40,72.73,0,72,44,11,1,5,9,3,6,35,10,1,5,7,3,251,56,6,1,4,9,3,186,57,6,0,4,9,2,129,65,11,1,5,10,3,54,22,95,14,208,212
12,ARUNACHAL PRADESH                                 ,1210,DIBANG VALLEY                                     ,2012-13,27,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,27,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,13,17,2,0,0,0,0,0,19,0,0,0,0,53.57,85.71,0,0,100,100,0,62.16,28,7,0,0,1,1,0,37,171,29,0,0,0,0,0,200,2,1,0,0,0,0,0,3,25,4,0,0,0,0,0,29,9,0,0,0,0,1,0,27,6,0,0,1,0,0,69,47,0,0,4,4,0,0,27,19,0,0,4,0,0,0,1,12,0,0,0,0,0,0,41,16,0,0,0,4,0,0,0,3,0,0,8,0,0,0,44.44,100,0,0,0,0,0,44.44,100,0,0,0,0,0,409,385,156,146,409,385,156,146,0,0,0,0,409,385,156,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.57,85.71,0,0,100,100,0,5,2,0,0,1,1,0,0,7,0,0,1,1,,27,7,0,0,1,0,0,27,7,0,0,1,1,0,27,6,0,0,1,1,0,1,1,0,0,202,220
